frame,total,geometry,lighting,tonemap,index_count
4690,1.34508,0.69200,0.57354,0.06480,1764218.40000
4700,1.33846,0.68541,0.57414,0.06442,2104503.30000
4710,1.36130,0.70062,0.57597,0.06452,2559327.90000
4720,1.41254,0.75417,0.57694,0.06474,3231323.70000
4730,1.41713,0.75865,0.57704,0.06472,3460569.00000
4740,1.41843,0.75791,0.57834,0.06503,3791779.80000
4750,1.44395,0.78264,0.57860,0.06466,4425012.00000
4760,1.46073,0.80012,0.57875,0.06360,5111786.40000
4770,1.48329,0.82288,0.57840,0.06315,5601058.20000
4780,1.52148,0.86127,0.57822,0.06264,6072787.20000
4790,1.54273,0.88334,0.57794,0.06229,6587517.30000
4800,1.59017,0.93153,0.57745,0.06177,7238693.70000
4810,1.61783,0.95958,0.57702,0.06131,7808200.20000
4820,1.61378,0.95613,0.57702,0.06048,7888114.80000
4830,1.60608,0.94988,0.57609,0.06039,7885347.90000
4840,1.56480,0.90913,0.57578,0.05964,7481674.80000
4850,1.52028,0.86658,0.57464,0.05917,7328065.20000
4860,1.49470,0.84192,0.57392,0.05888,7315021.80000
4870,1.47653,0.82517,0.57334,0.05829,7306089.00000
4880,1.45500,0.80455,0.57287,0.05761,7306089.00000
4890,1.45306,0.80348,0.57236,0.05726,7283698.80000
4900,1.43653,0.78767,0.57202,0.05660,7274103.00000
4910,1.43760,0.78909,0.57181,0.05666,7304120.70000
4920,1.43244,0.78409,0.57190,0.05624,7318312.20000
4930,1.44051,0.79190,0.57197,0.05644,7376699.40000
4940,1.44072,0.79220,0.57180,0.05664,7431806.40000
4950,1.44036,0.78866,0.57212,0.05696,7437498.30000
4960,1.45982,0.81015,0.57253,0.05703,7518266.10000
4970,1.49070,0.83934,0.57325,0.05803,7544908.50000
4980,1.48166,0.82990,0.57344,0.05789,7547026.20000
4990,1.52004,0.86784,0.57388,0.05809,7852593.60000
5000,1.56748,0.91426,0.57453,0.05834,8264053.50000
5010,1.57702,0.92319,0.57487,0.05875,8418276.60000
5020,1.57428,0.92095,0.57454,0.05844,8369125.80000
5030,1.58723,0.93410,0.57452,0.05822,8442983.70000
5040,1.61348,0.95872,0.57524,0.05907,8477408.70000
5050,1.54007,0.88299,0.57610,0.06117,7394860.50000
5060,1.35756,0.70260,0.57521,0.06169,5500588.80000
5070,1.32167,0.66744,0.57466,0.06164,5276821.80000
5080,1.26866,0.61668,0.57389,0.06083,4623870.30000
5090,1.21485,0.56542,0.57316,0.05999,4173706.20000
5100,1.21259,0.56386,0.57265,0.05963,4262943.90000
5110,1.28630,0.63473,0.57338,0.06018,5462800.50000
5120,1.42913,0.77467,0.57427,0.06032,6951093.90000
5130,1.48189,0.82769,0.57405,0.06006,7637121.30000
5140,1.48452,0.83111,0.57380,0.05955,7812762.00000
5150,1.52382,0.87124,0.57384,0.05854,8153601.90000
5160,1.55153,0.89888,0.57368,0.05851,8409669.00000
5170,1.55160,0.89859,0.57363,0.05890,8445553.20000
5180,1.55673,0.90396,0.57361,0.05866,8473692.90000
5190,1.55705,0.90448,0.57328,0.05880,8478084.00000
5200,1.54914,0.89679,0.57333,0.05858,8478084.00000
5210,1.54946,0.89699,0.57332,0.05852,8484696.60000
5220,1.55014,0.89733,0.57316,0.05904,8496360.00000
5230,1.54408,0.89083,0.57323,0.05863,8496360.00000
5240,1.53301,0.88076,0.57282,0.05854,8496360.00000
5250,1.52962,0.87828,0.57255,0.05832,8496360.00000
5260,1.52794,0.87690,0.57228,0.05802,8496360.00000
5270,1.52938,0.87910,0.57237,0.05762,8496360.00000
5280,1.52102,0.87113,0.57201,0.05743,8496360.00000
5290,1.50925,0.86022,0.57176,0.05688,8496360.00000
5300,1.50998,0.86160,0.57141,0.05658,8496360.00000
5310,1.48730,0.83954,0.57088,0.05614,8496356.40000
5320,1.46597,0.81976,0.57050,0.05528,8485882.20000
5330,1.44811,0.80144,0.57046,0.05582,8219520.60000
5340,1.38779,0.74185,0.56939,0.05607,7646179.20000
5350,1.35553,0.71034,0.56882,0.05561,7277520.60000
5360,1.31696,0.67638,0.56789,0.05283,6951556.80000
5370,1.27150,0.63608,0.56670,0.04907,6773201.40000
5380,1.20873,0.57763,0.56583,0.04632,6285740.70000
5390,1.11610,0.48797,0.56460,0.04577,4708220.40000
5400,0.88276,0.25579,0.56199,0.04977,2222066.40000
5410,0.80940,0.18228,0.56087,0.05235,1586958.30000
5420,0.74971,0.12039,0.56074,0.05553,976652.40000
5430,0.72786,0.09674,0.56044,0.05743,791694.30000
5440,0.67500,0.04322,0.56013,0.05861,420072.60000
5450,0.66688,0.03547,0.55991,0.05840,344217.00000
5460,0.66548,0.03484,0.55964,0.05764,344217.00000
5470,0.66610,0.03490,0.55978,0.05812,344217.00000
5480,0.66696,0.03537,0.55988,0.05843,344217.00000
5490,0.66609,0.03415,0.55946,0.05916,344217.00000
