frame,total,depth_prepass,geometry,lighting,index_count
4650,0.44972,0.13286,0.28970,0.01708,4583455.80000
4660,0.32974,0.08589,0.21789,0.01626,2942640.30000
4670,0.44655,0.13266,0.28698,0.01729,4625065.50000
4680,0.56478,0.18290,0.35180,0.01944,6070687.20000
4690,0.58780,0.19086,0.36618,0.02086,6354876.00000
4700,0.59108,0.19788,0.36163,0.02081,6592521.90000
4710,0.57456,0.20448,0.33899,0.02143,6826915.50000
4720,0.61525,0.23249,0.34933,0.02335,7819448.10000
4730,0.63086,0.23990,0.35670,0.02362,8158077.60000
4740,0.63687,0.24296,0.35970,0.02368,8247506.40000
4750,0.62800,0.24322,0.35174,0.02276,8262054.00000
4760,0.62579,0.24304,0.35062,0.02186,8276838.30000
4770,0.62936,0.24572,0.35132,0.02184,8383267.20000
4780,0.62595,0.24569,0.34888,0.02138,8417616.30000
4790,0.63090,0.24723,0.35208,0.02135,8495486.40000
4800,0.62880,0.24798,0.34910,0.02160,8496360.00000
4810,0.62761,0.24734,0.34782,0.02185,8496360.00000
4820,0.62674,0.24655,0.34883,0.02085,8496360.00000
4830,0.62780,0.24660,0.35089,0.02032,8496360.00000
4840,0.62319,0.24623,0.34734,0.01970,8496252.00000
4850,0.62020,0.24689,0.34412,0.01914,8496000.00000
4860,0.61658,0.24616,0.34242,0.01807,8496000.00000
4870,0.61436,0.24687,0.34023,0.01747,8496000.00000
4880,0.60940,0.24520,0.33661,0.01720,8496000.00000
4890,0.60755,0.24619,0.33379,0.01698,8496000.00000
4900,0.60350,0.24510,0.33140,0.01671,8496000.00000
4910,0.60110,0.24512,0.32904,0.01664,8496000.00000
4920,0.59952,0.24479,0.32824,0.01670,8496000.00000
4930,0.60081,0.24718,0.32689,0.01670,8496000.00000
4940,0.59898,0.24595,0.32626,0.01672,8496144.00000
4950,0.59740,0.24497,0.32535,0.01702,8496360.00000
4960,0.60110,0.24678,0.32673,0.01749,8496360.00000
4970,0.60529,0.24504,0.33179,0.01808,8496360.00000
4980,0.60662,0.24688,0.33043,0.01811,8496360.00000
4990,0.60518,0.24471,0.33203,0.01862,8496360.00000
5000,0.61302,0.24720,0.33716,0.01922,8496360.00000
5010,0.61253,0.24601,0.33706,0.01928,8496360.00000
5020,0.61215,0.24634,0.33656,0.01929,8496360.00000
5030,0.61161,0.24626,0.33615,0.01927,8496360.00000
5040,0.61754,0.24702,0.33958,0.02079,8496360.00000
5050,0.62576,0.24610,0.34670,0.02230,8474049.00000
5060,0.60925,0.24108,0.33654,0.02112,8268436.80000
5070,0.60582,0.23985,0.33486,0.02056,8262560.40000
5080,0.59194,0.23612,0.32715,0.01950,8076999.00000
5090,0.57982,0.23211,0.31929,0.01866,7987500.00000
5100,0.57672,0.23215,0.31633,0.01846,7994814.00000
5110,0.59349,0.23995,0.32450,0.01875,8265461.10000
5120,0.61104,0.24572,0.33564,0.01915,8496297.60000
5130,0.61395,0.24643,0.33882,0.01932,8496360.00000
5140,0.61101,0.24595,0.33626,0.01882,8496360.00000
5150,0.61354,0.24705,0.33715,0.01938,8496360.00000
5160,0.60880,0.24660,0.33278,0.01971,8496360.00000
5170,0.60838,0.24572,0.33291,0.01941,8496360.00000
5180,0.61083,0.24711,0.33439,0.01944,8496360.00000
5190,0.60743,0.24632,0.33215,0.01917,8496360.00000
5200,0.60940,0.24662,0.33371,0.01902,8496360.00000
5210,0.60858,0.24703,0.33221,0.01914,8496360.00000
5220,0.60942,0.24762,0.33311,0.01908,8496360.00000
5230,0.60577,0.24653,0.33048,0.01898,8496360.00000
5240,0.60548,0.24705,0.32996,0.01885,8496360.00000
5250,0.59874,0.24508,0.32512,0.01852,8496360.00000
5260,0.60232,0.24681,0.32698,0.01844,8496360.00000
5270,0.59962,0.24642,0.32492,0.01868,8496360.00000
5280,0.59610,0.24594,0.32220,0.01854,8496360.00000
5290,0.59412,0.24640,0.32017,0.01780,8496360.00000
5300,0.58745,0.24551,0.31456,0.01763,8496360.00000
5310,0.58553,0.24608,0.31109,0.01752,8496360.00000
5320,0.57799,0.24432,0.30681,0.01714,8496360.00000
5330,0.57614,0.24513,0.30406,0.01715,8496360.00000
5340,0.56956,0.24344,0.30008,0.01630,8496360.00000
5350,0.56004,0.24033,0.29414,0.01557,8379258.90000
5360,0.54670,0.23697,0.28514,0.01511,8351670.00000
5370,0.53418,0.23354,0.27669,0.01457,8350830.00000
5380,0.51811,0.22818,0.26602,0.01433,8350738.80000
5390,0.49590,0.21765,0.25456,0.01428,8267036.40000
5400,0.42918,0.18134,0.22410,0.01422,7239257.70000
5410,0.36487,0.14696,0.19403,0.01420,6466446.90000
5420,0.34362,0.13734,0.18221,0.01421,6131542.20000
5430,0.34314,0.13463,0.18379,0.01422,6009596.10000
5440,0.32820,0.13052,0.17380,0.01421,5759880.90000
5450,0.27361,0.10753,0.14207,0.01423,5172768.00000
5460,0.27382,0.10738,0.14230,0.01421,5172768.00000
5470,0.27609,0.10864,0.14324,0.01423,5172768.00000
5480,0.27462,0.10784,0.14246,0.01420,5172768.00000
5490,0.27376,0.10758,0.14230,0.01417,5172768.00000
