frame,total,visibility,gbuffer,lighting,index_count
4450,0.49859,0.23313,0.23805,0.01776,6452835.00000
4460,0.48331,0.21332,0.24269,0.01790,5651602.20000
4470,0.43821,0.16394,0.24644,0.01804,4597902.00000
4480,0.43366,0.16384,0.24195,0.01807,4566676.80000
4490,0.39668,0.12555,0.24265,0.01829,3067423.80000
4500,0.39718,0.12096,0.24793,0.01867,3199647.00000
4510,0.41909,0.14684,0.24411,0.01846,3932214.30000
4520,0.42058,0.14348,0.24905,0.01884,3428912.40000
4530,0.40009,0.10465,0.26596,0.01988,2159299.80000
4540,0.38834,0.09921,0.25996,0.01974,2053662.00000
4550,0.37027,0.09627,0.24475,0.01926,2044755.00000
4560,0.34765,0.09200,0.22730,0.01838,2044755.00000
4570,0.33026,0.08802,0.21517,0.01768,2044755.00000
4580,0.32678,0.08806,0.21138,0.01755,2050099.20000
4590,0.34271,0.09220,0.22286,0.01805,2082149.40000
4600,0.36108,0.09480,0.23786,0.01863,2095203.00000
4610,0.37254,0.10022,0.24406,0.01865,2226598.80000
4620,0.43292,0.15248,0.25151,0.01912,4079065.50000
4630,0.44236,0.16930,0.24459,0.01888,4596558.00000
4640,0.43821,0.16933,0.24012,0.01885,4597722.00000
