frame,triangle_count,total_fragments,covered_pixels,overdraw_extra,avg_overdraw,max_overdraw,rasterized_triangles,skipped_triangles,quad_instances,quad_covered_lanes,quad_waste_lanes,quad_efficiency
301,412459,5621571,2073600,3547971,2.711020,14,48499,363960,1569001,5621571,654433,0.895725
302,545109,5722731,2073600,3649131,2.759805,14,54250,490859,1608253,5722731,710281,0.889588
303,545249,5792909,2073600,3719309,2.793648,16,65432,479817,1644331,5792909,784415,0.880739
304,545593,5813174,2073600,3739574,2.803421,17,75983,469610,1664036,5813174,842970,0.873355
305,545591,5769218,2073600,3695618,2.782223,17,85128,460463,1662669,5769218,881458,0.867463
306,545591,5660470,2073600,3586870,2.729779,17,90954,454637,1645468,5660470,921402,0.860009
307,545591,5489069,2073600,3415469,2.647120,16,91020,454571,1610387,5489069,952479,0.852135
308,545581,5425347,2073599,3351748,2.616392,16,90667,454914,1598846,5425347,970037,0.848322
309,551759,5293314,2073600,3219714,2.552717,15,90297,461462,1568589,5293314,981042,0.843643
310,561209,5076363,2073571,3002792,2.448126,15,89783,471426,1513531,5076363,977761,0.838497
311,561595,4903552,2073577,2829975,2.364779,15,89688,471907,1467059,4903552,964684,0.835609
312,561593,4858887,2073600,2785287,2.343213,15,87904,473689,1449796,4858887,940297,0.837857
313,558873,4892273,2073600,2818673,2.359314,15,86816,472057,1456556,4892273,933951,0.839699
314,558873,4933594,2073600,2859994,2.379241,15,85967,472906,1464546,4933594,924590,0.842171
315,562592,4971482,2073600,2897882,2.397513,15,84321,478271,1472077,4971482,916826,0.844297
316,585626,4990146,2073599,2916547,2.406514,16,83283,502343,1471792,4990146,897022,0.847631
317,585626,5038101,2073600,2964501,2.429640,17,87233,498393,1485310,5038101,903139,0.847988
318,585626,5092585,2073599,3018986,2.455916,18,87607,498019,1497253,5092585,896427,0.850321
319,585662,5101121,2073600,3027521,2.460031,16,85895,499767,1493271,5101121,871963,0.854018
320,585662,5037719,2073600,2964119,2.429456,16,83963,501699,1469603,5037719,840693,0.856986
321,585662,5028315,2073600,2954715,2.424920,15,83759,501903,1464849,5028315,831081,0.858163
322,585662,5015519,2073598,2941921,2.418752,15,83746,501916,1459456,5015519,822305,0.859142
323,558594,4974921,2073599,2901322,2.399172,14,83712,474882,1448960,4974921,820919,0.858361
324,558594,4932579,2073599,2858980,2.378753,14,83928,474666,1437346,4932579,816805,0.857932
325,558224,4916499,2073600,2842899,2.370997,14,84121,474103,1433555,4916499,817721,0.857396
326,538844,4934342,2073600,2860742,2.379602,14,84245,454599,1437257,4934342,814686,0.858292
327,538844,4978449,2073600,2904849,2.400872,14,84655,454189,1448928,4978449,817263,0.858988
328,533036,5042211,2073598,2968613,2.431624,16,84948,448088,1467644,5042211,828365,0.858895
329,533036,5111363,2073600,3037763,2.464971,15,85291,447745,1486417,5111363,834305,0.859679
330,533036,5178497,2073600,3104897,2.497346,15,85388,447648,1503887,5178497,837051,0.860852
331,533036,5215772,2073600,3142172,2.515322,14,85679,447357,1515629,5215772,846744,0.860331
332,533036,5224445,2073599,3150846,2.519506,14,86106,446930,1518275,5224445,848655,0.860260
333,533028,5233898,2073600,3160298,2.524063,15,86461,446567,1521676,5233898,852806,0.859890
