frame,total,visibility,gbuffer,lighting,index_count
4310,0.52817,0.33379,0.16081,0.02342,8496360.00000
4320,0.55159,0.34088,0.17496,0.02579,8496360.00000
4330,0.55293,0.33898,0.17646,0.02740,8496288.00000
4340,0.55371,0.33944,0.17540,0.02853,8495880.00000
4350,0.54719,0.33594,0.17348,0.02768,8495880.00000
4360,0.53832,0.33418,0.16788,0.02652,8490503.70000
4370,0.53511,0.33822,0.16212,0.02487,8442945.00000
4380,0.54235,0.34352,0.16418,0.02528,8453476.80000
4390,0.55462,0.34690,0.16994,0.02737,8495944.80000
4400,0.55409,0.34170,0.17492,0.02749,8496360.00000
4410,0.55876,0.34407,0.17730,0.02695,8496360.00000
4420,0.50718,0.31748,0.15898,0.02114,7915824.30000
4430,0.41392,0.23678,0.14961,0.01778,6615084.00000
4440,0.41489,0.23815,0.14927,0.01780,6617215.20000
4450,0.41078,0.23332,0.14957,0.01781,6452835.00000
4460,0.39178,0.21224,0.15182,0.01793,5651602.20000
4470,0.34627,0.16431,0.15416,0.01818,4597902.00000
4480,0.34380,0.16428,0.15153,0.01827,4566676.80000
4490,0.30574,0.12528,0.15199,0.01837,3067423.80000
4500,0.30455,0.12097,0.15524,0.01842,3199647.00000
4510,0.32907,0.14722,0.15372,0.01860,3932214.30000
4520,0.32854,0.14407,0.15620,0.01902,3428912.40000
4530,0.30064,0.10424,0.16658,0.02010,2159299.80000
4540,0.29156,0.09948,0.16253,0.01968,2053662.00000
4550,0.27867,0.09621,0.15343,0.01918,2044755.00000
4560,0.26402,0.09231,0.14354,0.01848,2044755.00000
4570,0.25150,0.08792,0.13627,0.01770,2044755.00000
4580,0.24922,0.08825,0.13360,0.01752,2050099.20000
4590,0.26165,0.09199,0.14173,0.01794,2082149.40000
4600,0.27374,0.09460,0.15052,0.01869,2095203.00000
4610,0.28122,0.10026,0.15255,0.01862,2226598.80000
4620,0.33890,0.15237,0.15750,0.01924,4079065.50000
4630,0.35247,0.16928,0.15447,0.01912,4596558.00000
4640,0.34831,0.16874,0.15085,0.01882,4597722.00000
