run-id,run-name,run-current-time,output-filepath,renderer-variant,renderer-variant-name,variable,to-use-scene,scene-path,warmup-frames,measure-frames,auto-terminate,window-width,window-height,seed,camera-pos-x,camera-pos-y,camera-pos-z,camera-lookat-x,camera-lookat-y,camera-lookat-z,camera-near-z,camera-far-z,camera-fov,object-count,material-count,geometry-count,overdraw-count,z-min,z-max,xy-minmax,radius,geometry-div,gbuffer-cnt,texture-count,texture-size,texture-sampling-count,alu-calc-count,renderer_name,pass_name_0,pass_name_1,pass_name_2,pass_name_3,pass_0_time_min_ms,pass_0_time_median_ms,pass_0_time_max_ms,pass_0_time_avg_ms,pass_0_time_p01_ms,pass_0_time_p10_ms,pass_0_time_p90_ms,pass_0_time_p99_ms,pass_1_time_min_ms,pass_1_time_median_ms,pass_1_time_max_ms,pass_1_time_avg_ms,pass_1_time_p01_ms,pass_1_time_p10_ms,pass_1_time_p90_ms,pass_1_time_p99_ms,pass_2_time_min_ms,pass_2_time_median_ms,pass_2_time_max_ms,pass_2_time_avg_ms,pass_2_time_p01_ms,pass_2_time_p10_ms,pass_2_time_p90_ms,pass_2_time_p99_ms,pass_3_time_min_ms,pass_3_time_median_ms,pass_3_time_max_ms,pass_3_time_avg_ms,pass_3_time_p01_ms,pass_3_time_p10_ms,pass_3_time_p90_ms,pass_3_time_p99_ms,variable-geometry-count,variable-overdraw-count,variable-waste-quad-count,variable-alu-op-count,param_run_id,param_run_name,param_run_current_time,param_output_filepath,param_renderer_variant_name,param_variable,param_to_use_scene,param_scene_path,param_warmup_frames,param_measure_frames,param_auto_terminate,param_window_width,param_window_height,param_seed,param_camera_pos_x,param_camera_pos_y,param_camera_pos_z,param_camera_lookat_x,param_camera_lookat_y,param_camera_lookat_z,param_camera_near_z,param_camera_far_z,param_camera_fov,param_object_count,param_material_count,param_geometry_count,param_z_min,param_z_max,param_xy_minmax,param_radius,param_geometry_div,param_gbuffer_cnt,param_texture_count,param_texture_size,param_texture_sampling_count,param_overdraw_count,param_alu_calc_count,param_renderer_variant,runner_experiment,runner_repeat,runner_run_index,runner_result_row,runner_status,runner_return_code,runner_error
20,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00020.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,16,1,1,256,1,16,VisBuf,visibility,resolve,,total,0.14848,0.14880,0.14928,0.14882,0.14851,0.14861,0.14906,0.14925,0.18755,0.18781,0.18870,0.18783,0.18758,0.18768,0.18803,0.18861,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33616,0.33664,0.33779,0.33665,0.33616,0.33638,0.33690,0.33741,65536,0,16,16,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,16,4,overdraw_alu_orthogonal,0,20,0,success,0,
21,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00021.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,16,1,1,256,1,24,Forward,forward,,,total,0.37338,0.37482,0.37558,0.37478,0.37350,0.37430,0.37523,0.37558,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37338,0.37482,0.37558,0.37478,0.37350,0.37430,0.37523,0.37558,65536,0,16,24,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,24,1,overdraw_alu_orthogonal,0,21,0,success,0,
22,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00022.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,16,1,1,256,1,24,ForwardPrepass,depth_prepass,forward,,total,0.14586,0.14659,0.14733,0.14661,0.14595,0.14618,0.14704,0.14730,0.37066,0.37219,0.37302,0.37202,0.37075,0.37120,0.37261,0.37286,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.51725,0.51872,0.51974,0.51863,0.51728,0.51766,0.51933,0.51965,65536,0,16,24,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,24,2,overdraw_alu_orthogonal,0,22,0,success,0,
23,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00023.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,16,1,1,256,1,24,VisBuf,visibility,resolve,,total,0.14848,0.14880,0.14925,0.14882,0.14848,0.14858,0.14909,0.14918,0.26643,0.26682,0.26723,0.26681,0.26643,0.26662,0.26698,0.26707,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.41501,0.41565,0.41622,0.41563,0.41504,0.41533,0.41600,0.41613,65536,0,16,24,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,24,4,overdraw_alu_orthogonal,0,23,0,success,0,
24,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00024.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,16,1,1,256,1,32,Forward,forward,,,total,0.44928,0.45120,0.45210,0.45107,0.44950,0.45024,0.45162,0.45187,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.44928,0.45120,0.45210,0.45107,0.44950,0.45024,0.45162,0.45187,65536,0,16,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,32,1,overdraw_alu_orthogonal,0,24,0,success,0,
25,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00025.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,16,1,1,256,1,32,ForwardPrepass,depth_prepass,forward,,total,0.14598,0.14672,0.14755,0.14672,0.14605,0.14624,0.14723,0.14752,0.44682,0.44867,0.44928,0.44846,0.44694,0.44720,0.44909,0.44925,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.59325,0.59533,0.59651,0.59518,0.59341,0.59414,0.59600,0.59645,65536,0,16,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,32,2,overdraw_alu_orthogonal,0,25,0,success,0,
26,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00026.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,16,1,1,256,1,32,VisBuf,visibility,resolve,,total,0.14845,0.14883,0.14931,0.14882,0.14851,0.14858,0.14909,0.14922,0.33738,0.34576,0.34614,0.34510,0.33741,0.34554,0.34595,0.34611,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48634,0.49459,0.49510,0.49392,0.48634,0.49414,0.49485,0.49507,65536,0,16,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,32,4,overdraw_alu_orthogonal,0,26,0,success,0,
27,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00027.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,16,1,1,256,1,48,Forward,forward,,,total,0.60070,0.60355,0.60467,0.60349,0.60122,0.60294,0.60413,0.60458,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.60070,0.60355,0.60467,0.60349,0.60122,0.60294,0.60413,0.60458,65536,0,16,48,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,48,1,overdraw_alu_orthogonal,0,27,0,success,0,
28,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00028.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,16,1,1,256,1,48,ForwardPrepass,depth_prepass,forward,,total,0.14598,0.14672,0.14941,0.14676,0.14605,0.14621,0.14720,0.14854,0.59821,0.60093,0.60186,0.60048,0.59824,0.59850,0.60160,0.60176,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.74454,0.74755,0.75107,0.74724,0.74454,0.74531,0.74858,0.75027,65536,0,16,48,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,48,2,overdraw_alu_orthogonal,0,28,0,success,0,
29,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00029.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,16,1,1,256,1,48,VisBuf,visibility,resolve,,total,0.14851,0.14883,0.14938,0.14888,0.14851,0.14858,0.14925,0.14934,0.49315,0.50330,0.50400,0.50102,0.49328,0.49354,0.50362,0.50384,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.64240,0.65200,0.65286,0.64990,0.64240,0.64278,0.65245,0.65270,65536,0,16,48,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,48,4,overdraw_alu_orthogonal,0,29,0,success,0,
30,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00030.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,16,1,1,256,1,64,Forward,forward,,,total,0.75210,0.75590,0.75853,0.75586,0.75245,0.75539,0.75645,0.75818,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.75210,0.75590,0.75853,0.75586,0.75245,0.75539,0.75645,0.75818,65536,0,16,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,64,1,overdraw_alu_orthogonal,0,30,0,success,0,
31,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00031.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,16,1,1,256,1,64,ForwardPrepass,depth_prepass,forward,,total,0.14579,0.14672,0.14752,0.14676,0.14595,0.14634,0.14730,0.14752,0.74950,0.75325,0.75440,0.75262,0.74957,0.74989,0.75376,0.75398,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.89600,0.89990,0.90154,0.89938,0.89610,0.89661,0.90070,0.90141,65536,0,16,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,64,2,overdraw_alu_orthogonal,0,31,0,success,0,
32,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00032.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,16,1,1,256,1,64,VisBuf,visibility,resolve,,total,0.14848,0.14906,0.15072,0.14899,0.14851,0.14861,0.14928,0.14950,0.64915,0.66029,0.66134,0.65520,0.64922,0.64954,0.66093,0.66118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.79827,0.80899,0.81110,0.80419,0.79840,0.79869,0.80976,0.81053,65536,0,16,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,64,4,overdraw_alu_orthogonal,0,32,0,success,0,
33,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00033.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,1,-1,1,1,0.5,16,1,1,256,1,0,Forward,forward,,,total,0.15382,0.15450,0.15680,0.15456,0.15411,0.15427,0.15494,0.15539,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15382,0.15450,0.15680,0.15456,0.15411,0.15427,0.15494,0.15539,65536,1,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,1,0,1,overdraw_alu_orthogonal,0,33,0,success,0,
34,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00034.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,1,-1,1,1,0.5,16,1,1,256,1,0,ForwardPrepass,depth_prepass,forward,,total,0.14547,0.14630,0.14755,0.14636,0.14560,0.14582,0.14704,0.14726,0.15104,0.15123,0.15181,0.15124,0.15107,0.15114,0.15136,0.15139,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29654,0.29750,0.29885,0.29760,0.29670,0.29702,0.29837,0.29872,65536,1,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,1,0,2,overdraw_alu_orthogonal,0,34,0,success,0,
35,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00035.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,1,-1,1,1,0.5,16,1,1,256,1,0,VisBuf,visibility,resolve,,total,0.15610,0.15670,0.15744,0.15673,0.15616,0.15635,0.15718,0.15741,0.02637,0.02650,0.02662,0.02649,0.02640,0.02643,0.02656,0.02662,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18256,0.18320,0.18397,0.18322,0.18262,0.18285,0.18365,0.18394,65536,1,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,1,0,4,overdraw_alu_orthogonal,0,35,0,success,0,
36,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00036.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,1,-1,1,1,0.5,16,1,1,256,1,1,Forward,forward,,,total,0.18474,0.18541,0.18602,0.18541,0.18486,0.18515,0.18570,0.18595,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18474,0.18541,0.18602,0.18541,0.18486,0.18515,0.18570,0.18595,65536,1,16,1,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,1,1,1,overdraw_alu_orthogonal,0,36,0,success,0,
37,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00037.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,1,-1,1,1,0.5,16,1,1,256,1,1,ForwardPrepass,depth_prepass,forward,,total,0.14640,0.14701,0.14787,0.14704,0.14643,0.14659,0.14749,0.14784,0.16186,0.16230,0.16269,0.16228,0.16192,0.16205,0.16253,0.16259,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30842,0.30931,0.31024,0.30932,0.30861,0.30896,0.30986,0.31024,65536,1,16,1,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,1,1,2,overdraw_alu_orthogonal,0,37,0,success,0,
38,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00038.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,1,-1,1,1,0.5,16,1,1,256,1,1,VisBuf,visibility,resolve,,total,0.15606,0.15645,0.26746,0.15763,0.15606,0.15622,0.15693,0.17536,0.04291,0.04310,0.04586,0.04320,0.04298,0.04301,0.04349,0.04432,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19907,0.19962,0.31043,0.20083,0.19907,0.19930,0.20045,0.21853,65536,1,16,1,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,1,1,4,overdraw_alu_orthogonal,0,38,0,success,0,
39,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00039.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,1,-1,1,1,0.5,16,1,1,256,1,2,Forward,forward,,,total,0.20394,0.20442,0.20490,0.20439,0.20394,0.20416,0.20458,0.20483,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20394,0.20442,0.20490,0.20439,0.20394,0.20416,0.20458,0.20483,65536,1,16,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,1,2,1,overdraw_alu_orthogonal,0,39,0,success,0,
40,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00040.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,1,-1,1,1,0.5,16,1,1,256,1,2,ForwardPrepass,depth_prepass,forward,,total,0.14557,0.14675,0.14765,0.14674,0.14579,0.14621,0.14733,0.14765,0.16874,0.16928,0.17693,0.16938,0.16886,0.16909,0.16957,0.16982,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31459,0.31610,0.32365,0.31612,0.31507,0.31546,0.31667,0.31715,65536,1,16,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,1,2,2,overdraw_alu_orthogonal,0,40,0,success,0,
41,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00041.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,1,-1,1,1,0.5,16,1,1,256,1,2,VisBuf,visibility,resolve,,total,0.15606,0.15638,0.15728,0.15645,0.15610,0.15626,0.15680,0.15725,0.04973,0.04992,0.05018,0.04993,0.04973,0.04982,0.05008,0.05014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20589,0.20634,0.20730,0.20638,0.20598,0.20614,0.20678,0.20726,65536,1,16,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,1,2,4,overdraw_alu_orthogonal,0,41,0,success,0,
42,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00042.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,1,-1,1,1,0.5,16,1,1,256,1,4,Forward,forward,,,total,0.24179,0.24234,0.24304,0.24233,0.24182,0.24202,0.24269,0.24291,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24179,0.24234,0.24304,0.24233,0.24182,0.24202,0.24269,0.24291,65536,1,16,4,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,1,4,1,overdraw_alu_orthogonal,0,42,0,success,0,
